         MJD           Ac           As           X0           Y0           dX           dY
 60282.00000      10.2899     -21.7848     323.8184    -108.0572     299.7259    -108.1467 
 60283.00000       9.7979     -22.1376     324.0260    -108.6494     299.8323    -107.7903 
 60284.00000       9.4297     -22.5404     324.2856    -109.1704     299.9132    -107.4476 
 60285.00000       9.2207     -22.9097     324.5431    -109.5461     299.9678    -107.1112 
 60286.00000       9.1370     -23.1778     324.7284    -109.7630     299.9953    -106.7681 
 60287.00000       9.1625     -23.4463     324.9427    -109.8969     300.0094    -106.4320 
 60288.00000       9.1304     -23.6384     325.0365    -110.0284     300.0064    -106.0754 
 60289.00000       9.0217     -23.7828     325.0282    -110.1927     299.9904    -105.7070 
 60290.00000       8.7875     -23.8335     324.8614    -110.4209     299.9720    -105.3440 
 60291.00000       8.3821     -23.6581     324.4163    -110.6635     299.9700    -104.9765 
 60292.00000       7.8257     -23.2328     323.6958    -110.8748     299.9967    -104.6012 
 60293.00000       7.1718     -22.6215     322.7850    -111.0377     300.0535    -104.2226 
 60294.00000       6.5865     -22.0013     321.9183    -111.0996     300.1328    -103.8310 
 60295.00000       6.1796     -21.5240     321.2808    -111.0749     300.2291    -103.4396 
 60296.00000       6.0562     -21.3570     321.0675    -111.0201     300.3373    -103.0793 
 60297.00000       6.1043     -21.4482     321.1783    -111.0184     300.4647    -102.7580 
 60298.00000       6.2021     -21.7100     321.4724    -111.1141     300.6159    -102.4656 
 60299.00000       6.3291     -22.1012     321.9028    -111.3024     300.7918    -102.2005 
 60300.00000       6.4124     -22.5163     322.3378    -111.5553     300.9910    -101.9420 
 60301.00000       6.4675     -22.8534     322.6968    -111.7747     301.2020    -101.6711 
 60302.00000       6.4034     -22.9197     322.7775    -111.8581     301.4261    -101.3495 
 60303.00000       6.1909     -22.6618     322.5250    -111.7729     301.6630    -100.9719 
 60304.00000       6.1818     -22.3493     322.3876    -111.5278     301.9186    -100.6317 
 60305.00000       6.2157     -21.8998     322.1935    -111.1523     302.1839    -100.2966 
 60306.00000       6.0123     -21.1935     321.6521    -110.6969     302.4454     -99.9074 
 60307.00000       6.0282     -20.6199     321.3657    -110.2206     302.7056     -99.5753 
 60308.00000       6.2400     -20.2977     321.3910    -109.8171     302.9545     -99.2801 
 60309.00000       6.3903     -20.2593     321.5281    -109.6494     303.1623     -98.9737 
 60310.00000       6.4187     -20.5043     321.7224    -109.7565     303.3309     -98.6489 
 60311.00000       6.3834     -20.7217     321.8347    -109.9192     303.4925     -98.3562 
 60312.00000       6.3481     -20.9394     321.9471    -110.0822     303.6636     -98.0626 
 60313.00000       6.1991     -21.4589     322.1650    -110.5467     303.8481     -97.7636 
 60314.00000       5.9729     -21.8448     322.2680    -110.9648     304.0795     -97.4722 
 60315.00000       5.5789     -22.0812     322.1654    -111.3615     304.3461     -97.1778 
 60316.00000       5.0839     -22.1607     321.8964    -111.6804     304.6371     -96.8797 
 60317.00000       4.6063     -22.2373     321.6251    -111.9974     304.9276     -96.6057 
 60318.00000       4.2257     -22.3732     321.4414    -112.3302     305.2055     -96.3674 
 60319.00000       3.9944     -22.5370     321.3617    -112.6243     305.4612     -96.1609 
 60320.00000       3.8917     -22.5490     321.2902    -112.7202     305.7113     -95.9600 
 60321.00000       3.8875     -22.3350     321.1803    -112.5548     305.9659     -95.7475 
 60322.00000       3.9572     -21.9288     321.0408    -112.1595     306.2260     -95.5146 
 60323.00000       4.0793     -21.5004     320.9600    -111.6769     306.5029     -95.2482 
 60324.00000       4.2206     -21.2851     321.0016    -111.3402     306.7704     -94.9590 
 60325.00000       4.3585     -21.3448     321.1597    -111.2311     307.0198     -94.6583 
 60326.00000       4.4089     -21.5544     321.2864    -111.3164     307.2470     -94.3775 
 60327.00000       4.3695     -21.7135     321.2969    -111.4404     307.4687     -94.1386 
 60328.00000       4.2527     -21.6979     321.1579    -111.4892     307.6956     -93.9493 
 60329.00000       4.0722     -21.4302     320.8537    -111.3811     307.9275     -93.8099 
 60330.00000       3.8918     -20.8325     320.4040    -110.9989     308.1498     -93.7080 
 60331.00000       3.7089     -19.8615     319.8035    -110.2804     308.3640     -93.6258 
 60332.00000       3.5037     -18.5886     319.0786    -109.2782     308.5712     -93.5490 
 60333.00000       3.2803     -17.3086     318.3804    -108.2300     308.7951     -93.4492 
 60334.00000       3.0114     -16.2841     317.7806    -107.3711     309.0364     -93.3078 
 60335.00000       2.8116     -15.6725     317.4258    -106.8319     309.2899     -93.1448 
 60336.00000       2.6590     -15.5508     317.2937    -106.7065     309.5433     -92.9649 
 60337.00000       2.5158     -15.7749     317.2628    -106.9161     309.7770     -92.8044 
 60338.00000       2.4176     -16.0922     317.2989    -107.2283     310.0151     -92.6767 
 60339.00000       2.3842     -16.3461     317.3883    -107.4903     310.2748     -92.5814 
 60340.00000       2.4717     -16.4872     317.5760    -107.6202     310.5574     -92.4982 
 60341.00000       2.5513     -16.5903     317.7378    -107.6934     310.8365     -92.3925 
 60342.00000       2.5306     -16.6947     317.7809    -107.7586     311.0975     -92.2522 
 60343.00000       2.3670     -16.7867     317.6590    -107.8130     311.3396     -92.0820 
 60344.00000       1.9862     -16.8333     317.2969    -107.8630     311.5686     -91.9103 
 60345.00000       1.4884     -16.7474     316.7927    -107.8263     311.8028     -91.7704 
 60346.00000       0.9406     -16.5155     316.2198    -107.6808     312.0477     -91.6733 
 60347.00000       0.4370     -16.1784     315.6846    -107.4343     312.3036     -91.6072 
 60348.00000       0.0061     -15.8223     315.2233    -107.1523     312.5584     -91.5560 
 60349.00000      -0.3218     -15.4916     314.8635    -106.8670     312.8016     -91.5098 
 60350.00000      -0.5179     -15.1900     314.6278    -106.5750     313.0267     -91.4608 
 60351.00000      -0.5256     -14.8749     314.5521    -106.2243     313.2190     -91.3999 
 60352.00000      -0.3239     -14.5384     314.6545    -105.8125     313.3748     -91.3269 
 60353.00000       0.0556     -14.1769     314.9106    -105.3496     313.4993     -91.2430 
 60354.00000       0.4748     -13.8340     315.2123    -104.9123     313.6174     -91.1624 
 60355.00000       0.7869     -13.4579     315.4400    -104.4603     313.7597     -91.0846 
 60356.00000       0.9161     -13.0162     315.5313    -103.9598     313.9406     -91.0087 
 60357.00000       0.8427     -12.5221     315.4689    -103.4187     314.1593     -90.9368 
 60358.00000       0.6011     -11.9991     315.2760    -102.8494     314.4024     -90.8671 
 60359.00000       0.2704     -11.5823     315.0017    -102.3836     314.6373     -90.8039 
 60360.00000      -0.0775     -11.3040     314.6980    -102.0527     314.8489     -90.7495 
 60361.00000      -0.3066     -11.1024     314.4810    -101.7858     315.0219     -90.6923 
 60362.00000      -0.2766     -10.8507     314.4984    -101.4737     315.1623     -90.6398 
 60363.00000       0.0503     -10.4925     314.8004    -101.0798     315.2781     -90.5980 
 60364.00000       0.6212     -10.0298     315.3465    -100.6158     315.3776     -90.5669 
 60365.00000       1.2456      -9.5611     315.9647    -100.1893     315.4829     -90.5594 
 60366.00000       1.6920      -9.1717     316.4267     -99.8422     315.6046     -90.5520 
 60367.00000       1.8826      -8.9154     316.6494     -99.5996     315.7458     -90.5325 
 60368.00000       1.9072      -8.8316     316.7077     -99.4830     315.9020     -90.4838 
 60369.00000       1.9242      -9.0129     316.7176     -99.6054     316.0516     -90.4134 
 60370.00000       2.0155      -9.4854     316.7349    -100.0110     316.1848     -90.3295 
 60371.00000       2.1914     -10.1889     316.7675    -100.6505     316.3026     -90.2389 
 60372.00000       2.3790     -10.9975     316.7615    -101.4029     316.4105     -90.1566 
 60373.00000       2.4621     -11.6705     316.6771    -102.0132     316.5403     -90.0866 
 60374.00000       2.3734     -12.0731     316.4924    -102.3412     316.7011     -90.0388 
 60375.00000       2.0135     -12.0881     316.1374    -102.2806     316.8798     -90.0485 
 60376.00000       1.3110     -11.7772     315.5456    -101.8328     317.0750     -90.0819 
 60377.00000       0.5354     -11.0477     315.0075    -101.0309     317.2751     -90.2052 
 60378.00000      -0.2944     -10.0965     314.4815    -100.0460     317.4536     -90.3923 
 60379.00000      -0.9432      -9.1565     314.1301     -99.1267     317.6023     -90.6017 
 60380.00000      -1.3689      -8.4323     313.9175     -98.4512     317.7076     -90.7953 
 60381.00000      -1.8126      -8.2501     313.4703     -98.2278     317.7377     -90.9381 
 60382.00000      -2.0825      -8.6414     312.9483     -98.4747     317.7033     -90.9646 
 60383.00000      -2.2950      -9.2082     312.4228     -98.8370     317.6777     -90.9348 
 60384.00000      -2.4328      -9.8117     312.0430     -99.2291     317.7528     -90.8873 
 60385.00000      -2.6012      -9.8504     311.8508     -99.0649     317.8528     -90.8325 
 60386.00000      -2.8863      -9.4985     311.7471     -98.5139     318.0003     -90.8035 
 60387.00000      -3.2798      -9.0158     311.5964     -97.8183     318.1353     -90.7981 
 60388.00000      -3.7540      -8.4715     311.3713     -97.0496     318.2262     -90.8152 
 60389.00000      -4.1465      -8.0097     311.1846     -96.3889     318.2940     -90.8387 
 60390.00000      -4.3338      -7.6233     311.1591     -95.8904     318.3516     -90.8740 
 60391.00000      -4.2613      -7.2950     311.3526     -95.5693     318.4071     -90.9207 
 60392.00000      -3.9356      -7.0244     311.7560     -95.4239     318.4644     -90.9709 
 60393.00000      -3.4296      -6.8011     312.3008     -95.4119     318.5219     -91.0170 
 60394.00000      -2.8341      -6.6427     312.8960     -95.4956     318.5826     -91.0435 
 60395.00000      -2.3289      -6.6248     313.3466     -95.6208     318.6499     -91.0178 
 60396.00000      -1.9430      -6.7037     313.6499     -95.7294     318.7275     -90.9404 
 60397.00000      -1.6296      -6.7363     313.9311     -95.7426     318.8274     -90.8375 
 60398.00000      -1.3407      -6.6767     314.2561     -95.6679     318.9473     -90.7314 
 60399.00000      -0.9953      -6.6344     314.6117     -95.6568     319.0618     -90.6366 
 60400.00000      -0.6059      -6.7230     314.9175     -95.8198     319.1665     -90.5747 
 60401.00000      -0.3110      -6.9021     315.0967     -96.0397     319.2814     -90.5421 
 60402.00000      -0.2034      -7.0842     315.1336     -96.1758     319.4164     -90.5292 
 60403.00000      -0.2859      -7.0915     315.1138     -96.0514     319.5495     -90.5110 
 60404.00000      -0.4787      -6.9162     315.0850     -95.6916     319.6487     -90.4728 
 60405.00000      -0.7186      -6.5885     315.0758     -95.1583     319.7022     -90.4126 
 60406.00000      -0.9259      -6.1613     315.1248     -94.5538     319.7132     -90.3389 
 60407.00000      -0.9759      -5.8179     315.2466     -94.1308     319.7152     -90.2796 
 60408.00000      -0.7233      -5.5693     315.5447     -94.0243     319.7154     -90.2633 
 60409.00000      -0.1466      -5.3743     316.0517     -94.2300     319.7154     -90.2953 
 60410.00000       0.5350      -5.1335     316.6548     -94.5074     319.7091     -90.3469 
 60411.00000       1.1375      -4.7925     317.2526     -94.6710     319.6943     -90.3931 
 60412.00000       1.5724      -4.3346     317.7981     -94.6355     319.6712     -90.4221 
 60413.00000       1.7990      -3.7577     318.2724     -94.3631     319.6398     -90.4278 
 60414.00000       1.8461      -3.0803     318.6950     -93.8818     319.6030     -90.4074 
 60415.00000       1.7598      -2.3094     319.0992     -93.2335     319.5590     -90.3666 
 60416.00000       1.6440      -1.4483     319.5528     -92.5150     319.5006     -90.3247 
 60417.00000       1.5336      -0.6068     320.0122     -91.8459     319.4395     -90.2992 
 60418.00000       1.7418      -0.2504     320.4366     -91.7854     319.4811     -90.3077 
 60419.00000       1.6381       0.4910     320.8443     -91.2543     319.4114     -90.3209 
 60420.00000       1.6220       1.1332     321.2548     -90.8732     319.3497     -90.3390 
 60421.00000       1.8201       1.6971     321.7753     -90.6946     319.3137     -90.3291 
 60422.00000       2.2071       2.1682     322.3816     -90.6886     319.3162     -90.2693 
 60423.00000       2.7327       2.5298     323.0207     -90.8268     319.3570     -90.1595 
 60424.00000       3.2369       2.7360     323.5350     -91.0374     319.4181     -90.0302 
 60425.00000       3.6914       2.7812     323.8775     -91.3223     319.4768     -89.9098 
 60426.00000       4.1006       2.6986     324.0651     -91.6688     319.5227     -89.8077 
 60427.00000       4.4823       2.5482     324.1540     -92.0515     319.5538     -89.7230 
 60428.00000       4.9137       2.4702     324.3103     -92.4296     319.5771     -89.6290 
 60429.00000       5.3546       2.5669     324.6156     -92.7089     319.6090     -89.5160 
 60430.00000       5.7709       2.8548     325.0757     -92.8593     319.6550     -89.3852 
 60431.00000       6.1268       3.2552     325.6124     -92.9109     319.7179     -89.2516 
